OBJECTID,FacilityID,FeederID,OperatingV,Constructi,Installati,NominalVol,BallastTyp,Ownership,SupportStr,CONSTRUC_1,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
2400,L3,RMT003,80,5,1338595200000,120,,Priv,8923,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79533348,-88.16635302
2401,L2,RMT003,80,5,1338595200000,120,,Priv,8924,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79543936,-88.16588373
2402,L1,RMT003,80,5,1338595200000,120,,Priv,8925,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79580908,-88.16565627
2403,L6,RMT003,80,5,1338595200000,120,,Priv,8918,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7953374,-88.16820679
2404,L8,RMT003,80,5,1338595200000,120,,Priv,8922,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79560045,-88.16939283
2405,L7,RMT003,80,5,1338595200000,120,,Priv,8921,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7953339,-88.16895994
2406,L7,RMT003,80,5,1338595200000,120,,Priv,8919,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79584297,-88.168274
2407,L6,RMT003,80,5,1338595200000,120,,Priv,8920,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79670823,-88.16806325
2408,L1,RMT003,380,5,1338595200000,120,,Priv,8926,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7971128,-88.16756626
2409,L2,RMT003,380,5,1338595200000,120,,Priv,8927,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79726186,-88.16686108
2410,L3,RMT003,380,5,1338595200000,120,,Priv,8928,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79719486,-88.1661563
2411,L4,RMT003,380,5,1338595200000,120,,Priv,8929,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79716607,-88.16550182
2412,L5,RMT003,380,5,1338595200000,120,,Priv,8930,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79705245,-88.16475432
2413,L6,RMT003,380,5,1338595200000,120,,Priv,8931,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79680566,-88.16403842
2414,L7,RMT003,380,5,1338595200000,120,,Priv,8932,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79671666,-88.16328663
2415,L8,RMT003,380,5,1338595200000,120,,Priv,8933,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79688787,-88.16261391
2416,L6,RMT003,380,5,1338595200000,120,,Priv,8936,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79778344,-88.16181637
2417,L4,RMT003,380,5,1338595200000,120,,Priv,8934,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7970434,-88.16050053
2418,L5,RMT003,380,5,1338595200000,120,,Priv,8935,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79728333,-88.16122889
2419,L7,RMT003,380,5,1338595200000,120,,Priv,8937,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79808047,-88.16239132
2420,L8,RMT003,380,5,1338595200000,120,,Priv,8938,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.798584,-88.16278938
2421,L9,RMT003,80,5,1126137600000,120,,Priv,8939,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7987671,-88.16361302
2422,L10,RMT003,80,5,1126137600000,120,,Priv,8940,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79886181,-88.16455948
2423,L11,RMT003,80,5,1126137600000,120,,Priv,8941,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79897235,-88.16545736
2424,L12,RMT003,80,5,1126137600000,120,,Priv,8942,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79906858,-88.16634016
2425,L13,RMT003,80,5,1126137600000,120,,Priv,8943,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79896125,-88.16721674
2426,L14,RMT003,80,5,1338595200000,120,,Priv,8944,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79890127,-88.16825848
2427,L15,RMT003,80,5,1126137600000,120,,Priv,8945,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79900071,-88.16907789
2428,L16,RMT003,80,5,1126137600000,120,,Priv,8946,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79908595,-88.17006245
2429,L16,RMT003,80,5,1126137600000,120,,Priv,8583,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8012964,-88.16175106
2430,L15,RMT003,80,5,1126137600000,120,,Priv,8947,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8010428,-88.16175901
2431,L7,RMT003,80,5,1126137600000,120,,Priv,8948,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79746058,-88.17537909
2432,L6,RMT003,160,5,983836800000,120,,Priv,8949,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79813617,-88.17567806
2433,L3,RMT003,160,5,983836800000,120,,Priv,8952,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79954744,-88.17478936
2434,L5,RMT003,160,5,983836800000,120,,Priv,8950,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79884377,-88.17581478
2435,L4,RMT003,160,5,983836800000,120,,Priv,8951,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79939064,-88.1756097
2436,L1,RMT003,80,5,1126137600000,120,,Priv,8954,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79831062,-88.17453169
2437,L2,RMT003,80,5,1126137600000,120,,Priv,8953,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79888689,-88.17466315
2438,L3,RMT003,80,5,1126137600000,120,,Priv,8958,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79946979,-88.17259726
2439,L2,RMT003,80,5,1126137600000,120,,Priv,8957,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79936688,-88.17340182
2440,L1,RMT003,80,5,1126137600000,120,,Priv,8956,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79889205,-88.17328153
2441,L3,RMT003,80,5,1126137600000,120,,Priv,8955,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79832068,-88.17353446
2442,L3,RMT003,80,5,1126137600000,120,,Priv,8961,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79734489,-88.172228
2443,L2,RMT003,80,5,1126137600000,120,,Priv,8960,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79758207,-88.17147077
2444,L1,RMT003,80,5,1126137600000,120,,Priv,8959,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79823087,-88.17141555
2445,L1,RMT003,80,5,1126137600000,120,,Priv,8962,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7974406,-88.17033598
2446,L2,RMT003,80,5,1338595200000,120,,Priv,8963,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79802452,-88.16980185
2447,L3,RMT003,80,5,1126137600000,120,,Priv,8966,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79636033,-88.17325146
2448,L1,RMT003,80,5,1126137600000,120,,Priv,8965,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79643994,-88.17236547
2449,L2,RMT003,80,5,1126137600000,120,,Priv,8964,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79642695,-88.17129686
2450,L2,RMT003,80,5,1126137600000,120,,Priv,8967,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79551443,-88.17155953
2451,L1,RMT003,80,5,1126137600000,120,,Priv,8984,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79507788,-88.17157842
2452,L3,RMT003,80,5,1126137600000,120,,Priv,8968,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79555065,-88.17211541
2453,L5,RMT003,80,5,1126137600000,120,,Priv,8974,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79463015,-88.17551445
2454,L4,RMT003,80,5,1126137600000,120,,Priv,8973,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79479989,-88.17595065
2455,L6,RMT003,80,5,1126137600000,120,,Priv,8972,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79648681,-88.17527478
2456,L1,RMT003,80,5,1126137600000,120,,Priv,8971,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7962353,-88.17586466
2457,L2,RMT003,80,5,1126137600000,120,,Priv,8970,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79577689,-88.17593083
2458,L3,RMT003,80,5,1126137600000,120,,Priv,8969,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79527018,-88.17593878
2459,L1,RMT003,80,5,1338595200000,120,,Priv,8975,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79853807,-88.17016202
2460,L3,RMT003,80,5,1126137600000,120,,Priv,8976,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79773209,-88.16936845
2461,L4,RMT003,80,5,1338595200000,120,,Priv,8977,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79749704,-88.16863053
2462,L5,RMT003,80,5,1338595200000,120,,Priv,8978,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79714016,-88.16808148
2463,L17,RMT003,80,5,1126137600000,120,,Priv,8989,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7991457,-88.17126304
2464,L4,RMT003,80,5,1126137600000,120,,Priv,8979,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79786843,-88.17504728
2465,L2,RMT003,80,5,1126137600000,120,,Priv,8987,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7982891,-88.17253345
2466,L1,RMT003,80,5,1126137600000,120,,Priv,8988,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79868582,-88.17184048
2467,L4,RMT003,80,5,1126137600000,120,,Priv,8983,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79592981,-88.17326647
2468,L2,RMT003,80,5,1126137600000,120,,Priv,8985,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79709096,-88.17355925
2469,L8,RMT003,80,5,1126137600000,120,,Priv,8982,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7953209,-88.17362815
2470,L7,RMT003,80,5,1126137600000,120,,Priv,8981,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79605185,-88.17458412
2471,L5,RMT003,80,5,1126137600000,120,,Priv,8980,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79707711,-88.17539001
2472,L1,RMT003,80,5,1126137600000,120,,Priv,8986,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79761169,-88.17398128
2473,L2,RMT003,80,5,1126137600000,120,,Priv,9060,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7949349,-88.17476026
2474,L1,RMT003,80,5,1126137600000,120,,Priv,9059,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.795497,-88.1748458
2475,L1,RMT003,80,5,1126137600000,120,,Priv,8584,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80078775,-88.16073877
2476,L1,RMT003,80,5,255312000000,120,,Priv,8585,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79933755,-88.15920464
2477,L2,RMT003,80,5,255312000000,120,,Priv,8586,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79933624,-88.1596881
2478,T3,RMT003,80,5,255312000000,120,,Priv,8587,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79933756,-88.16020509
2479,L9,RMT003,380,5,826070400000,120,,Priv,8990,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80075026,-88.16358114
2480,L8,RMT003,380,5,826070400000,120,,Priv,8991,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80047798,-88.16357938
2481,L5,RMT003,80,5,1126137600000,120,,Priv,8992,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79953536,-88.1635866
2482,L6,RMT003,380,5,826070400000,120,,Priv,8993,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79990908,-88.16357635
2483,L7,RMT003,380,5,826070400000,120,,Priv,8994,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80026241,-88.16357968
2484,L1,RMT003,160,5,978652800000,120,,Priv,8691,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8009931,-88.16402464
2485,L29-2,RMT003,160,5,978652800000,120,,Priv,9006,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80107797,-88.16604762
2486,L27-1,RMT003,160,5,978652800000,120,,Priv,9004,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80121793,-88.16567067
2487,L25-1,RMT003,160,5,978652800000,120,,Priv,9003,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80121684,-88.1652321
2488,L29-3,RMT003,160,5,978652800000,120,,Priv,9007,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8008068,-88.16604249
2489,L1-1,RMT003,160,5,978652800000,120,,Priv,9002,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80093655,-88.16451509
2490,L2-1,RMT003,160,5,978652800000,120,,Priv,8999,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80070766,-88.16451314
2491,L2-2,RMT003,160,5,978652800000,120,,Priv,9000,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80069892,-88.16494926
2492,L1-2,RMT003,160,5,978652800000,120,,Priv,9001,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80097883,-88.16494339
2493,L3-1,RMT003,160,5,978652800000,120,,Priv,8997,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.800419,-88.16450531
2494,L3-2,RMT003,160,5,978652800000,120,,Priv,8998,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.800419,-88.16494143
2495,L4-1,RMT003,160,5,978652800000,120,,Priv,8996,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80011866,-88.16450336
2496,L4-2,RMT003,160,5,978652800000,120,,Priv,8995,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80013908,-88.16494926
2497,L29-5,RMT003,160,5,978652800000,120,,Priv,9008,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79975926,-88.16633768
2498,L29-3-1,RMT003,160,5,978652800000,120,,Priv,9025,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80065588,-88.16650587
2499,L29-3-2,RMT003,160,5,978652800000,120,,Priv,9024,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80065296,-88.16693417
2500,L29-2-1,RMT003,160,5,978652800000,120,,Priv,9026,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8010845,-88.16649218
2501,L29-2-2,RMT003,160,5,978652800000,120,,Priv,9022,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8010743,-88.16693221
2502,L35-1,RMT003,80,5,1126137600000,120,,Priv,9010,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80136923,-88.16733423
2503,L35-3,RMT003,160,5,978652800000,120,,Priv,9023,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80071025,-88.16730555
2504,L35-2,RMT003,160,5,978652800000,120,,Priv,9021,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80103229,-88.16742506
2505,L39-1,RMT003,160,5,978652800000,120,,Priv,9014,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80133083,-88.16856013
2506,L39-2,RMT003,160,5,978652800000,120,,Priv,9015,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80104946,-88.16856208
2507,L39-3,RMT003,160,5,978652800000,120,,Priv,9016,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80077537,-88.16856404
2508,L39-4,RMT003,160,5,978652800000,120,,Priv,9013,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80049691,-88.16855817
2509,L39-5,RMT003,160,5,978652800000,120,,Priv,9012,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80022428,-88.16855817
2510,L39-6,RMT003,160,5,978652800000,120,,Priv,9011,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79995457,-88.16856404
2511,L39-2-1,RMT003,160,5,978652800000,120,,Priv,9018,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80112819,-88.1681064
2512,L39-2-2,RMT003,160,5,978652800000,120,,Priv,9019,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80112381,-88.1676566
2513,L39-3-2,RMT003,160,5,978652800000,120,,Priv,9020,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80065291,-88.16766442
2514,L39-3-1,RMT003,160,5,978652800000,120,,Priv,9017,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80065437,-88.16811227
2515,T4P9L9,RMT003,160,5,978652800000,120,,Priv,9033,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79988354,-88.16923434
2516,T4P10L10,RMT003,160,5,978652800000,120,,Priv,9032,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79988479,-88.16956105
2517,T4P11L11,RMT003,160,5,978652800000,120,,Priv,9031,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79988479,-88.16988273
2518,J1P12L12,RMT003,160,5,978652800000,120,,Priv,9030,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79990228,-88.17023625
2519,J1P13L13,RMT003,160,5,978652800000,120,,Priv,9029,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79991565,-88.17060289
2520,J1P14L14,RMT003,160,5,1126137600000,120,,Priv,9028,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.79999262,-88.17100003
2521,J1P15L15,RMT003,160,5,978652800000,120,,Priv,8692,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80013177,-88.17166325
2522,J1P16L16,RMT003,160,5,978652800000,120,,Priv,9027,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80031236,-88.17242973
2523,P6L6,RMT003,160,5,978652800000,120,,Priv,9057,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80027683,-88.17016604
2524,L13,RMT003,160,5,1126137600000,120,,Priv,9056,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80059953,-88.17020575
2525,L12,RMT003,160,5,978652800000,120,,Priv,9055,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80077717,-88.17018589
2526,J1P2L2,RMT003,160,5,978652800000,120,,Priv,9047,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8012775,-88.17015015
2527,J1P3L3,RMT003,160,5,978652800000,120,,Priv,9048,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80098144,-88.17018589
2528,P7L7,RMT003,160,5,978652800000,120,,Priv,9058,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80008144,-88.17014221
2529,J1P15-2L15-2,RMT003,160,5,978652800000,120,,Priv,9034,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80038638,-88.17205642
