OBJECTID,MeasuredLe,NominalVol,OperatingV,ConductorT,FeederID,BackfillMa,BuriedDept,CableCount,ServiceInd,OWNER,OPERATINGC,Shape_Length,FacilityID,Department,Category,Division,Subdivision,AssetType,Latitude,Longitude
8053,262.15132969,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,107.016635145619,SUG-8053,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79077524,-88.14075626
8054,318.2533482,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,129.9615466483863,SUG-8054,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79074864,-88.14181193
8055,300.92058762,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,123.04796965168205,SUG-8055,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79078624,-88.13974219
8056,157.98191218,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,64.71243374016352,SUG-8056,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78970986,-88.14105262
8057,250.55364938,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,102.315467039279,SUG-8057,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78991555,-88.1415388
8058,242.14588237,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,98.84641519713064,SUG-8058,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78992085,-88.14064294
8059,26.08797303,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,10.647702897672183,SUG-8059,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78089243,-88.14410273
8060,119.84652451,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,48.915287067657,SUG-8060,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78088461,-88.14383541
8061,11.91016865,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,4.861254364962251,SUG-8061,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78084764,-88.143061
8062,95.09207534,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,38.940641798142146,SUG-8062,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78097242,-88.1431411
8063,106.73917221,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,43.56594825048267,SUG-8063,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78090297,-88.14434579
8064,65.46487544,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,26.71984591083018,SUG-8064,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78091973,-88.14466068
8065,56.38707227,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,23.09562046916001,SUG-8065,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78100193,-88.14480481
8066,154.09819103,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,62.8987946588642,SUG-8066,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78095444,-88.14506038
8067,24.76282193,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,10.144479962458686,SUG-8067,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78069086,-88.14477854
8068,119.11960404,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,48.799931246558636,SUG-8068,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78049363,-88.1447752
8069,56.09392511,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,22.979966498251063,SUG-8069,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78025337,-88.14476359
8070,112.60946016,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,45.96135660777702,SUG-8070,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78083992,-88.14283301
8071,148.32074882,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,60.53750262075589,SUG-8071,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78082068,-88.14235541
8072,81.55226558,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,33.29705649591941,SUG-8072,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78077291,-88.14194183
8073,60.18652152,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,24.654519206374502,SUG-8073,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78081998,-88.14181748
8074,161.2515869,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,65.82794410477307,SUG-8074,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78084948,-88.14154804
8075,165.22640505,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,67.47492817075252,SUG-8075,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78070898,-88.14098185
8076,291.41621906,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,118.94156950453123,SUG-8076,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78059588,-88.14016978
8077,143.85089418,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,58.74512566740085,SUG-8077,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78064786,-88.13987962
8078,169.1056165,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,69.03364897450167,SUG-8078,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78062538,-88.1393351
8079,132.19862258,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,53.985318244537055,SUG-8079,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78061063,-88.13880942
8080,142.18238327,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,58.04447096286723,SUG-8080,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78059025,-88.13833273
8081,349.12845204,30,30,OPN,RMT003,SOIL,2,1,N,Utility,Secondary,142.69582881724165,SUG-8081,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79267185,-88.16088142
8082,9.38605885,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,3.846517463765869,SUG-8082,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80363863,-88.14146055
8083,243.57690214,10,150,OPN,RMT002,SOIL,2,1,NA,Utility,Secondary,99.58648543597322,SUG-8083,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77175841,-88.18190995
8084,33.16158257,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,13.539918629284863,SUG-8084,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80458202,-88.14438648
8085,48.328273,30,30,OPN,RMT003,SOIL,2,1,NA,Utility,Secondary,19.732691650530406,SUG-8085,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80119347,-88.15392402
8086,90.8064207,30,30,OPN,RMT003,SOIL,2,1,NA,Utility,Secondary,37.10668594533972,SUG-8086,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.8024279,-88.14430041
8087,7.96240591,30,30,OPN,RMT003,SOIL,2,1,NA,Utility,Secondary,3.259773965948759,SUG-8087,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80264367,-88.14294701
8088,16.34861803,30,30,OPN,RMT003,SOIL,2,1,NA,Utility,Secondary,6.688191387483798,SUG-8088,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80351001,-88.1675768
8089,73.63906372,30,30,OPN,RMT003,SOIL,0,1,Y,Utility,Service,30.09722300026589,SUG-8089,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7872894,-88.15730368
8090,74.07284191,30,30,OPN,RMT003,SOIL,0,1,Y,Utility,Service,30.303240385996727,SUG-8090,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78742707,-88.15728057
8091,32.51947259,30,30,OPN,RMT003,SOIL,0,1,Y,Utility,Service,13.27445114802469,SUG-8091,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78777781,-88.15712789
8092,59.05381642,30,30,OPN,RMT003,SOIL,0,1,Y,Utility,Service,24.11249556522194,SUG-8092,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78780437,-88.15729113
8093,103.95829792,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,42.44434706687376,SUG-8093,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80086228,-88.12626112
8094,39.02375163,30,30,OPN,RMT004,SOIL,0,1,NA,Utility,Secondary,15.955251834504907,SUG-8094,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.8035258,-88.1260638
8095,75.45705964,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,30.80935299961479,SUG-8095,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80154648,-88.14077226
8096,35.66049608,30,30,OPN,RMT004, ,2,1,NA,Utility,Secondary,14.559870452039616,SUG-8096,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7969238,-88.14379965
8097,21.17892885,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,8.663998507046808,SUG-8097,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79748321,-88.14275738
8098,106.48883794,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,43.476509896882284,SUG-8098,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7972075,-88.14109937
8099,83.65417329,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,34.27812195212989,SUG-8099,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79427637,-88.14841261
8100,205.70207683,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,84.2908116158615,SUG-8100,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79603361,-88.1489898
8101,145.56547366,30,30,OPN,RMT004,SOIL,0,1,NA,Utility,Secondary,59.500592398898746,SUG-8101,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79363532,-88.13713299
8102,88.94447437,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,36.32293341875975,SUG-8102,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79615488,-88.13927481
8103,170.01828839,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,69.41509330848803,SUG-8103,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79619368,-88.13974593
8104,102.65310172,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,41.90810169835598,SUG-8104,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79529932,-88.13925742
8105,48.11706486,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,19.707653107668715,SUG-8105,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79924671,-88.14081659
8106,6.47121441,30,30,OPN,RMT004,SOIL,0,1,N,Utility,Secondary,2.651930410610047,SUG-8106,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80087813,-88.13735568
8107,214.26060978,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,87.5764714362756,SUG-8107,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80098944,-88.13610826
8108,234.16897875,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,95.61153226776999,SUG-8108,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80327862,-88.13438044
8109,87.45836632,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,35.76656734903869,SUG-8109,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80243663,-88.13029426
8110,121.33233501,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,49.712507235628806,SUG-8110,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79734867,-88.13080896
8111,30.98885714,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,12.697410214299065,SUG-8111,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79825418,-88.13303142
8112,109.43433955,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,44.78729446338931,SUG-8112,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79683848,-88.12748901
8113,47.98101475,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,19.65463869261824,SUG-8113,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79538848,-88.12820644
8114,8.30073857,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,3.3876041450860876,SUG-8114,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77608234,-88.2010919
8115,16.53691156,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,6.765469144350222,SUG-8115,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77145928,-88.19580814
8116,493.67057768,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,201.4743011323727,SUG-8116,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77471012,-88.19368448
8117,8.63319055,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,3.5250445889023188,SUG-8117,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77477052,-88.18959793
8118,53.80631543,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,21.97856190630301,SUG-8118,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77025358,-88.1824456
8119,54.46853269,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,22.25013771539628,SUG-8119,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77015236,-88.18270842
8120,51.81126936,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,21.15757759742146,SUG-8120,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7700559,-88.18297091
8121,54.94673829,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,22.440491844269882,SUG-8121,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76997932,-88.1832581
8122,60.53302586,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,24.721469436968285,SUG-8122,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7699026,-88.18354097
8123,90.19606749,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,36.829138603455675,SUG-8123,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77078692,-88.18268702
8124,126.32794173,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,51.72191017735126,SUG-8124,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77159803,-88.18272569
8125,32.96424375,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,13.483549621689143,SUG-8125,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7717405,-88.1826845
8126,146.26795697,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,59.85816688984761,SUG-8126,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77151652,-88.182664
8127,43.40893555,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,17.732782466480014,SUG-8127,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77171844,-88.18260117
8128,38.51994248,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,15.73152349070904,SUG-8128,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77168672,-88.18260746
8129,10.47724969,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,4.276199625449768,SUG-8129,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77212604,-88.1826807
8130,42.17041797,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,17.225959501980903,SUG-8130,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77213975,-88.18259527
8131,33.04592034,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,13.49311792210214,SUG-8131,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77210865,-88.18261083
8132,152.12439017,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,62.31171178625328,SUG-8132,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77233063,-88.18266991
8133,42.0834678,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,17.178562633154264,SUG-8133,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77253797,-88.182591
8134,168.62183552,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,69.06490108756229,SUG-8134,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77235212,-88.18271364
8135,53.54376868,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,21.889097545030953,SUG-8135,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77256688,-88.18278784
8136,124.74051481,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,51.07283610083229,SUG-8136,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7727517,-88.18271091
8137,5.95957415,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,2.4321028142917682,SUG-8137,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77367501,-88.18257512
8138,159.855321,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,65.46356434017153,SUG-8138,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77345936,-88.18261335
8139,39.38237248,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,16.08779630058971,SUG-8139,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77327931,-88.18256926
8140,32.05871534,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,13.09504272509972,SUG-8140,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77324849,-88.18258323
8141,110.3914991,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,45.060049039689936,SUG-8141,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77368966,-88.18236796
8142,51.93634572,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,21.20287438049656,SUG-8142,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77365863,-88.18247923
8143,149.10086108,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,60.99474386770498,SUG-8143,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77642488,-88.18264034
8144,9.94086393,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,4.06611746527496,SUG-8144,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77624969,-88.18270992
8145,43.16244447,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,17.625011138263602,SUG-8145,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77624291,-88.18262263
8146,49.74520023,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,20.32266064076878,SUG-8146,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77621121,-88.18262336
8147,190.80876003,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,78.14342807994687,SUG-8147,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77600866,-88.18276472
8148,46.44421887,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,18.977621601868403,SUG-8148,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77578575,-88.18266685
8149,38.15319287,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,15.576892140000815,SUG-8149,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77575256,-88.18267423
8150,71.64534676,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,29.261223918941,SUG-8150,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77534284,-88.18257301
8151,55.69489049,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,22.74647107495184,SUG-8151,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77537451,-88.18260645
8152,46.89428325,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,19.143820752973944,SUG-8152,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77493265,-88.18256773
8153,67.85807442,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,27.713975137253094,SUG-8153,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77496639,-88.18253707
8154,36.81453849,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,15.029754871706203,SUG-8154,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77452189,-88.18253681
8155,56.90417323,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,23.239478531166423,SUG-8155,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77455452,-88.18250578
8156,63.9176069,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,26.115558622874467,SUG-8156,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77410729,-88.18246663
8157,56.64578689,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,23.136204984633995,SUG-8157,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77414335,-88.18248003
8158,100.00678881,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,40.904721219999466,SUG-8158,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77373179,-88.18386376
8159,78.89458991,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,32.27991020439697,SUG-8159,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77311819,-88.18385041
8160,180.49495745,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,73.93500107524606,SUG-8160,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77277329,-88.18385797
8161,99.62794656,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,40.807305597477104,SUG-8161,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77123354,-88.18388198
