OBJECTID,FacilityID,MeasuredLe,FeederID,NominalVol,OperatingV,ConductorT,BackfillMa,CableCount,InConduitI,OWNER,OPERATINGC,Shape_Length,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
2004,PUG-2004,11.19773426,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,4.571640958863663,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79987226,-88.15045268
2005,PUG-2005,11.47374892,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,4.6843674701999465,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79983741,-88.15049525
2006,PUG-2006,10.02028875,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.091220653722531,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80401317,-88.14146102
2007,PUG-2007,10.20196117,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.165360072594747,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80393074,-88.14147089
2008,PUG-2008,10.00152735,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.09844246064714,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80294207,-88.13880273
2009,PUG-2009,10.66335033,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.3697555667222385,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80291632,-88.1387559
2010,PUG-2010,6.50793183,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,2.6597727064346977,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80296063,-88.13881377
2011,PUG-2011,9.66839265,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,7.173572390794181,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80310176,-88.13661273
2012,PUG-2012,11.1506039,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.569573543821013,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80306841,-88.13656323
2013,PUG-2013,10.85736314,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.449361130468573,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80305956,-88.13669049
2014,PUG-2014,10.09422261,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.136767076402512,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80303378,-88.13664329
2015,PUG-2015,17.38574288,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,11.672600439907436,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80321449,-88.13483214
2016,PUG-2016,10.9170204,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.473769243560211,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80316476,-88.1347748
2017,PUG-2017,10.95996151,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.4914742344689795,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80317101,-88.13467866
2018,PUG-2018,8.75562191,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.5880519300746596,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80314141,-88.13471658
2019,PUG-2019,10.44061437,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.27852021617148,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80357225,-88.13502286
2020,PUG-2020,10.00074198,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.098246064989579,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.8035829,-88.13490275
2021,PUG-2021,16.54103948,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,6.778980528077602,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80509305,-88.13366115
2022,PUG-2022,11.81072134,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.839913871334436,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79934072,-88.12783126
2023,PUG-2023,10.68396432,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.378140701027649,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79933927,-88.12790331
2024,PUG-2024,10.20755999,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.182957542555172,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79940817,-88.1250849
2025,PUG-2025,10.45756809,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.285430335742629,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79943842,-88.12503709
2026,PUG-2026,18.08175346,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,7.391009618360164,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79874322,-88.12582663
2027,PUG-2027,19.60458311,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,8.012579343103877,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79870269,-88.12586112
2028,PUG-2028,18.83771245,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,7.700725431881221,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79866619,-88.1258962
2029,PUG-2029,19.49362435,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,7.968278388803655,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79771729,-88.1268731
2030,PUG-2030,7.64389485,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.1324237317051558,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79936446,-88.12324614
2031,PUG-2031,7.37210578,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.020990669082477,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79938669,-88.12321429
2032,PUG-2032,8.88978835,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.639935870498768,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79857587,-88.12294281
2033,PUG-2033,7.36233179,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.0142347121678905,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79856731,-88.1229825
2034,PUG-2034,4.92257225,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,2.0148733560271497,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79798748,-88.12142963
2035,PUG-2035,5.21228323,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,2.133251522533094,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79796458,-88.1213728
2036,PUG-2036,10.33500754,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.219455871703668,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80037706,-88.1217341
2037,PUG-2037,7.99800812,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.265295184573324,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80042124,-88.12173924
2038,PUG-2038,7.86731907,RMT004,380,380,OPN,SOIL,1,N,Utility,Distribution,3.2240735820857758,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79969605,-88.1193171
2039,PUG-2039,8.46712978,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.4569281881252687,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80061176,-88.11971902
2040,PUG-2040,8.87117348,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.6219129905571523,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80057814,-88.11972126
2041,PUG-2041,6.79026269,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,2.772197079627845,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80054804,-88.11971746
2042,PUG-2042,8.068906,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.302504216131003,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79699608,-88.12729037
2043,PUG-2043,7.99394812,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.271371312150784,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7969782,-88.12725005
2044,PUG-2044,17.16970831,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,7.035284281039416,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79400684,-88.128101
2045,PUG-2045,16.44810839,RMT004,380,380,OPN,SOIL,1,N,Utility,Distribution,6.739642348811152,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79400611,-88.12815144
2046,PUG-2046,15.944133,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,6.533179052801843,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7940067,-88.12820869
2047,PUG-2047,11.43815573,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,4.685154254805381,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79338073,-88.13130669
2048,PUG-2048,11.31770463,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,4.620712196220008,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.8015762,-88.14182677
2049,PUG-2049,7.07948123,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,2.8903518820934235,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80160424,-88.14181836
2050,PUG-2050,5.42613613,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,2.215302926315974,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80150043,-88.14181771
2051,PUG-2051,9.73911716,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,3.9785913702200855,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79819368,-88.14251711
2052,PUG-2052,10.70094708,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,4.371927177407026,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79815948,-88.14257694
2053,PUG-2053,11.62720713,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,4.756310082857294,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79669331,-88.14365141
2054,PUG-2054,9.34910956,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,3.8235774774795512,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79674352,-88.14363541
2055,PUG-2055,7.4178613,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,3.0341585404779674,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79662641,-88.14371876
2056,PUG-2056,14.54474348,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,5.948889459475333,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79660408,-88.14362017
2057,PUG-2057,13.21212114,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,5.394451391191858,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79758472,-88.13905048
2058,PUG-2058,10.36551269,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,4.2324513215487425,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79751633,-88.1390267
2059,PUG-2059,15.5083548,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,6.354181683634586,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79731237,-88.1370016
2060,PUG-2060,14.58264836,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,5.974716584071342,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79732657,-88.1369406
2061,PUG-2061,13.81332586,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,5.659716897118101,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79730219,-88.13706106
2062,PUG-2062,7.81976879,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,3.192494060369739,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79815793,-88.13418973
2063,PUG-2063,7.05333666,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,2.8795934590025003,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79811826,-88.13416167
2064,PUG-2064,9.88720968,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,4.0364316479342,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79811844,-88.13413061
2065,PUG-2065,5.83713841,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,2.383310833705817,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80099889,-88.16210621
2066,PUG-2066,5.86098196,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,2.392952619190206,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80097758,-88.16218042
2067,PUG-2067,6.07258148,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,2.479305879703631,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80103017,-88.16214332
2068,PUG-2068,7.33116783,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,2.993363411416803,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80145622,-88.1637483
2069,PUG-2069,7.01786412,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,2.8654855507590047,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80153432,-88.1637353
2070,PUG-2070,7.32013951,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,2.9888762428375935,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80148898,-88.16368829
2071,PUG-2071,7.0750711,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,2.899578139945952,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80370061,-88.1652369
2072,PUG-2072,7.10110307,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,2.910208879948517,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80376499,-88.16527085
2073,PUG-2073,7.07224024,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,2.8982914313403696,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80374593,-88.16520402
2074,PUG-2074,6.13356716,RMT003,150,150,OPN,SOIL,1,N,Utility,Distribution,2.511928241538849,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80137846,-88.17215655
2075,PUG-2075,6.07648128,RMT003,150,150,OPN,SOIL,1,N,Utility,Distribution,2.4882611348893007,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80142257,-88.17217294
2076,PUG-2076,5.93938157,RMT003,150,150,OPN,SOIL,1,N,Utility,Distribution,2.4325204501493056,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80139417,-88.17209854
2077,PUG-2077,6.60503691,RMT003,150,150,OPN,SOIL,1,N,Utility,Distribution,2.697732701164002,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80056731,-88.17347084
2078,PUG-2078,6.71609417,RMT003,150,150,OPN,SOIL,1,N,Utility,Distribution,2.74313702110124,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80060322,-88.17353037
2079,PUG-2079,6.41666113,RMT003,150,150,OPN,SOIL,1,N,Utility,Distribution,2.6205730052550598,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80056058,-88.17355665
2080,PUG-2080,4.44736501,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,1.8156611388516508,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79923759,-88.1572475
2081,PUG-2081,5.63836509,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,2.3019510418542137,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79928502,-88.15724955
2082,PUG-2082,4.985898,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,2.0355108353964484,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79925734,-88.15724803
2083,PUG-2083,4.13133565,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,1.6867234801028408,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79927011,-88.15719472
2084,PUG-2084,7.85294322,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,3.208809059909952,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79375819,-88.14636991
2085,PUG-2085,7.49454451,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,3.0629446096573525,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79370103,-88.14642207
2086,PUG-2086,19.41122066,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,7.953914855247536,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79405554,-88.14771243
2087,PUG-2087,8.56597544,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.509172334617686,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7809758,-88.14598622
2088,PUG-2088,1.42229179,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,0.5819320985363675,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77045401,-88.18125423
2089,PUG-2089,1.32935526,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,0.5438789779366242,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77045085,-88.18125146
2090,PUG-2090,143.89042893,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,58.94495545443776,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78755919,-88.16797575
2091,PUG-2091,181.86768088,RMT003,150,150,OPN,SOIL,3,N,Utility,Distribution,74.24892121638771,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78736898,-88.1683322
2092,PUG-2092,10.00000001,RMT002,380,380,OPN,SOIL,1, ,Utility,Distribution,4.081154029250716,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77602753,-88.19573465
2093,PUG-2093,9.99999997,RMT002,380,380,OPN,SOIL,1, ,Utility,Distribution,4.081189976022474,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77602755,-88.19577131
2094,PUG-2094,9.70151675,RMT003,150,150,OPN,SOIL,1,N,Utility,Distribution,3.9752993132049035,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79416441,-88.16963622
2095,PUG-2095,10.24287269,RMT003,210,150,OPN,SOIL,1,N,Utility,Distribution,4.197100199922708,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79422147,-88.16958132
2096,PUG-2096,10.03287361,RMT003,210,150,OPN,SOIL,1,N,Utility,Distribution,4.110980213838952,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79419349,-88.16952813
2097,PUG-2097,1667.04440603,RMT004,380,380, ,SOIL,3,N,Utility,Distribution,680.8874205483363,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78003701,-88.14261933
2098,PUG-2098,221.26200614,RMT002,150,30,OPN,SOIL,1,N,Utility,Distribution,90.36052943257232,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78032065,-88.17775933
2099,PUG-2099,214.918099,RMT002,150,30,OPN,SOIL,1,N,Utility,Distribution,87.77723170079625,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78053179,-88.17703031
2100,PUG-2100,805.81969376,RMT002,150,30,OPN,SOIL,1,N,Utility,Distribution,329.03070791920754,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77916716,-88.17557844
2101,PUG-2101,179.9896746,RMT002,150,30,OPN,SOIL,1,N,Utility,Distribution,73.49346785215079,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77931553,-88.17712482
2102,PUG-2102,17.50576675,RMT002,380,40,OPN,SOIL,1,N,Utility,Distribution,7.170561456335905,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78246771,-88.17262259
2103,PUG-2103,100.5147379,RMT002,380,40,OPN,SOIL,1,N,Utility,Distribution,41.14930836980651,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78218745,-88.17202369
2104,PUG-2104,308.97862712,RMT002,380,40,OPN,SOIL,1,N,Utility,Distribution,126.3706155388112,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7814438,-88.17571341
2105,PUG-2105,274.63781352,RMT002,380,40,OPN,SOIL,1,N,Utility,Distribution,112.23848264146271,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78104454,-88.17504899
2106,PUG-2106,215.29947476,RMT002,380,40,OPN,SOIL,1,N,Utility,Distribution,88.01880222528378,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78080452,-88.1743786
2107,PUG-2107,464.42381718,RMT002,380,40,OPN,SOIL,1,N,Utility,Distribution,189.92397668527806,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78024899,-88.17351816
