OBJECTID,MeasuredLe,NominalVol,OperatingV,FeederID,ConductorC,ServiceInd,OWNER,OPERATINGC,Shape_Length,FacilityID,Department,Category,Division,Subdivision,AssetType
3376,61.05455505,30,30,RMT004,HOR,Y,Utility,Service,24.93823060563489,SOH-3376,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3377,80.41594464,30,30,RMT004,HOR,Y,Utility,Service,32.85561149892136,SOH-3377,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3378,28.02429015,30,30,RMT004,HOR,Y,Utility,Service,11.48011043867478,SOH-3378,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3379,93.08011456,30,30,RMT004,HOR,Y,Utility,Service,38.025111882222305,SOH-3379,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3380,108.81992602,30,30,RMT004,HOR,Y,Utility,Service,44.42737257750608,SOH-3380,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3381,48.60498677,30,30,RMT004,HOR,Y,Utility,Service,19.840661691766847,SOH-3381,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3382,98.44971033,30,30,RMT004,HOR,Y,Utility,Service,40.20368683741447,SOH-3382,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3383,156.58782675,30,30,RMT004,HOR,N,Utility,Secondary,63.987713182603834,SOH-3383,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3384,147.37204425,30,30,RMT004,HOR,N,Utility,Secondary,60.1621207687379,SOH-3384,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3385,94.70691221,30,30,RMT004,HOR,Y,Utility,Service,38.752444226223126,SOH-3385,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3386,84.114009,30,30,RMT004,HOR,Y,Utility,Service,34.444184280480044,SOH-3386,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3387,61.06169963,30,30,RMT004,HOR,Y,Utility,Service,24.99661480484457,SOH-3387,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3388,98.34153296,30,30,RMT004,HOR,Y,Utility,Service,40.16307381589197,SOH-3388,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3389,75.72763698,30,30,RMT004,HOR,Y,Utility,Service,31.023962687087845,SOH-3389,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3390,115.69572446,30,30,RMT004,HOR,Y,Utility,Service,47.270497089001665,SOH-3390,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3391,59.64303377,30,30,RMT004,HOR,Y,Utility,Service,24.354209114506695,SOH-3391,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3392,77.36341265,30,30,RMT004,HOR,Y,Utility,Service,31.637732868261295,SOH-3392,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3393,80.10998914,30,30,RMT004,HOR,Y,Utility,Service,32.70251228293948,SOH-3393,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3394,64.87702082,30,30,RMT004,HOR,Y,Utility,Service,26.56156631880788,SOH-3394,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3395,64.17976817,30,30,RMT004,HOR,Y,Utility,Service,26.22209728379372,SOH-3395,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3396,81.84050909,30,30,RMT004,HOR,Y,Utility,Service,33.409287968828224,SOH-3396,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3397,131.14404368,30,30,RMT004,HOR,N,Utility,Secondary,53.53466471232686,SOH-3397,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3398,101.50327425,30,30,RMT004,HOR,N,Utility,Secondary,41.589817605912856,SOH-3398,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3399,45.74998207,30,30,RMT004,HOR,Y,Utility,Service,18.69875180947417,SOH-3399,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3400,125.4189287,30,30,RMT004,HOR,Y,Utility,Service,51.37408360159431,SOH-3400,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3401,40.41478623,30,30,RMT004,HOR,Y,Utility,Service,16.504454326106124,SOH-3401,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3402,126.46586336,30,30,RMT004,HOR,N,Utility,Secondary,51.62431498457567,SOH-3402,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3403,72.3947806,30,30,RMT004,HOR,Y,Utility,Service,29.57416633003597,SOH-3403,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3404,84.61088222,30,30,RMT004,HOR,Y,Utility,Service,34.578369344018974,SOH-3404,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3405,109.30033276,30,30,RMT004,HOR,Y,Utility,Service,44.63471080862707,SOH-3405,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3406,43.01639902,30,30,RMT004,HOR,Y,Utility,Service,17.579441553685058,SOH-3406,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3407,178.15757976,30,30,RMT004,HOR,N,Utility,Secondary,72.71697997484351,SOH-3407,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3408,51.65105664,30,30,RMT004,HOR,Y,Utility,Service,21.096178450431385,SOH-3408,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3409,88.39620972,30,30,RMT004,HOR,Y,Utility,Service,36.09706077038834,SOH-3409,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3410,60.76188487,30,30,RMT004,HOR,Y,Utility,Service,24.806830451196653,SOH-3410,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3411,77.34408826,30,30,RMT004,HOR,Y,Utility,Service,31.574098191207135,SOH-3411,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3412,72.30401011,30,30,RMT004,HOR,Y,Utility,Service,29.558738904387425,SOH-3412,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3413,91.14238438,30,30,RMT004,HOR,Y,Utility,Service,37.20060898907987,SOH-3413,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3414,113.27607962,30,30,RMT004,HOR,Y,Utility,Service,46.23451573257017,SOH-3414,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3415,93.91779476,30,30,RMT004,HOR,Y,Utility,Service,38.43077967749826,SOH-3415,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3416,65.89627927,30,30,RMT004,HOR,Y,Utility,Service,26.908994367798325,SOH-3416,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3417,111.64380358,30,30,RMT004,HOR,Y,Utility,Service,45.66590523212756,SOH-3417,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3418,97.57695117,30,30,RMT004,HOR,Y,Utility,Service,39.83611394442702,SOH-3418,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3419,78.53161339,30,30,RMT004,HOR,Y,Utility,Service,32.053445011297335,SOH-3419,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3420,123.11729313,30,30,RMT004,HOR,Y,Utility,Service,50.3548614400549,SOH-3420,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3421,45.76101299,30,30,RMT004,HOR,Y,Utility,Service,18.6892015799915,SOH-3421,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3422,87.8154048,30,30,RMT004,HOR,Y,Utility,Service,35.94671600283019,SOH-3422,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3423,68.86998413,30,30,RMT004,HOR,Y,Utility,Service,28.110545542540308,SOH-3423,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3424,107.57635181,30,30,RMT004,HOR,Y,Utility,Service,43.908537085060665,SOH-3424,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3425,111.29844647,30,30,RMT004,HOR,Y,Utility,Service,45.43318629177356,SOH-3425,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3426,70.19824025,30,30,RMT004,HOR,Y,Utility,Service,28.671398335134057,SOH-3426,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3427,109.26020426,30,30,RMT004,HOR,Y,Utility,Service,44.59552810041428,SOH-3427,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3428,95.35137601,30,30,RMT004,HOR,Y,Utility,Service,38.92834911123509,SOH-3428,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3429,100.98288879,30,30,RMT004,HOR,Y,Utility,Service,41.22350908144591,SOH-3429,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3430,95.47784086,30,30,RMT004,HOR,Y,Utility,Service,38.97862053958382,SOH-3430,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3431,86.94395434,30,30,RMT004,HOR,Y,Utility,Service,35.48694783133096,SOH-3431,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3432,58.18146868,30,30,RMT004,HOR,Y,Utility,Service,23.754645804270247,SOH-3432,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3433,73.640571,30,30,RMT004,HOR,Y,Utility,Service,30.05717938244682,SOH-3433,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3434,68.12277584,30,30,RMT004,HOR,Y,Utility,Service,27.811184077216616,SOH-3434,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3435,76.08399241,30,30,RMT004,HOR,Y,Utility,Service,31.060486087915656,SOH-3435,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3436,94.68287921,30,30,RMT004,HOR,Y,Utility,Service,38.64574532317195,SOH-3436,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3437,110.86364418,30,30,RMT004,HOR,Y,Utility,Service,45.25964871240139,SOH-3437,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3438,69.009763,30,30,RMT004,HOR,Y,Utility,Service,28.167229762649253,SOH-3438,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3439,42.42049071,30,30,RMT004,HOR,Y,Utility,Service,17.324543732822082,SOH-3439,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3440,93.95786252,30,30,RMT004,HOR,Y,Utility,Service,38.35041933796723,SOH-3440,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3441,86.2199665,30,30,RMT004,HOR,Y,Utility,Service,35.22619626775717,SOH-3441,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3442,114.44820535,30,30,RMT004,HOR,Y,Utility,Service,46.713581597244044,SOH-3442,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3443,66.14101064,30,30,RMT004,HOR,Y,Utility,Service,27.006111910752878,SOH-3443,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3444,38.76675596,30,30,RMT004,HOR,Y,Utility,Service,15.838313693393676,SOH-3444,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3445,41.62112108,30,30,RMT004,HOR,Y,Utility,Service,17.014633386667775,SOH-3445,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3446,57.37350265,30,30,RMT004,HOR,Y,Utility,Service,23.44424432346122,SOH-3446,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3447,93.45827516,30,30,RMT004,HOR,Y,Utility,Service,38.148245063647735,SOH-3447,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3448,83.75592035,30,30,RMT004,HOR,Y,Utility,Service,34.19102496143689,SOH-3448,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3449,25.95552806,30,30,RMT004,HOR,Y,Utility,Service,10.597994294920802,SOH-3449,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3450,73.70865706,30,30,RMT004,HOR,Y,Utility,Service,30.086211162339048,SOH-3450,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3451,88.94924879,30,30,RMT004,HOR,Y,Utility,Service,36.30909750944737,SOH-3451,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3452,26.89614838,30,30,RMT004,HOR,Y,Utility,Service,10.982757524541015,SOH-3452,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3453,43.48550526,30,30,RMT004,HOR,Y,Utility,Service,17.773704254727914,SOH-3453,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3454,97.59420121,30,30,RMT004,HOR,Y,Utility,Service,39.8379106024812,SOH-3454,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3455,107.83334302,30,30,RMT004,HOR,Y,Utility,Service,44.0155108713641,SOH-3455,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3456,113.41225455,30,30,RMT004,HOR,Y,Utility,Service,46.33611745427325,SOH-3456,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3457,121.50373002,30,30,RMT004,HOR,Y,Utility,Service,49.63730202874625,SOH-3457,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3458,107.31852238,30,30,RMT004,HOR,Y,Utility,Service,43.80587536821449,SOH-3458,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3459,96.72272925,30,30,RMT004,HOR,Y,Utility,Service,39.4801991252714,SOH-3459,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3460,281.03985531,30,30,RMT004,HOR,N,Utility,Secondary,115.13386522568717,SOH-3460,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3461,194.28074197,30,30,RMT004,HOR,N,Utility,Secondary,79.53354585467613,SOH-3461,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3462,14.98268296,30,30,RMT004,HOR,Y,Utility,Service,6.138055164267744,SOH-3462,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3463,137.01235164,30,30,RMT004,HOR,N,Utility,Secondary,56.13039220826156,SOH-3463,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3464,243.84654874,30,30,RMT004,HOR,N,Utility,Secondary,99.54573249501632,SOH-3464,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3465,193.59913576,30,30,RMT004,HOR,N,Utility,Secondary,79.30906831453096,SOH-3465,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3466,65.99655078,30,30,RMT004,HOR,Y,Utility,Service,26.93985638582197,SOH-3466,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3467,54.79219283,30,30,RMT004,HOR,Y,Utility,Service,22.36927892491008,SOH-3467,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3468,86.34448093,30,30,RMT004,HOR,Y,Utility,Service,35.248064016966545,SOH-3468,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3469,103.22349846,30,30,RMT004,HOR,Y,Utility,Service,42.13229278078461,SOH-3469,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3470,57.1456082,30,30,RMT004,HOR,Y,Utility,Service,23.346248369929402,SOH-3470,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3471,109.49089462,30,30,RMT004,HOR,Y,Utility,Service,44.696075107486294,SOH-3471,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3472,92.96696645,30,30,RMT004,HOR,Y,Utility,Service,37.945449089657714,SOH-3472,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3473,87.16377918,30,30,RMT004,HOR,Y,Utility,Service,35.5766939760493,SOH-3473,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3474,88.65661524,30,30,RMT004,HOR,Y,Utility,Service,36.194476157472685,SOH-3474,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3475,81.44095017,30,30,RMT004,HOR,Y,Utility,Service,33.24532073049991,SOH-3475,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3476,99.44061876,30,30,RMT004,HOR,Y,Utility,Service,40.594299814271196,SOH-3476,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3477,101.80673575,30,30,RMT004,HOR,Y,Utility,Service,41.55396311058665,SOH-3477,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3478,29.64776881,30,30,RMT004,HOR,Y,Utility,Service,12.113733239931005,SOH-3478,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3479,41.95252044,30,30,RMT004,HOR,Y,Utility,Service,17.13333648167098,SOH-3479,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3480,114.58278951,30,30,RMT004,HOR,Y,Utility,Service,46.81728976646241,SOH-3480,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3481,170.27996313,30,30,RMT004,HOR,N,Utility,Secondary,69.5028818797765,SOH-3481,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3482,96.38617364,30,30,RMT004,HOR,Y,Utility,Service,39.341203589908154,SOH-3482,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3483,102.24475381,30,30,RMT004,HOR,Y,Utility,Service,41.73709911725996,SOH-3483,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3484,86.68196514,30,30,RMT004,HOR,Y,Utility,Service,35.39571810794999,SOH-3484,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3485,92.51828987,30,30,RMT004,HOR,Y,Utility,Service,37.768412834100964,SOH-3485,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3486,89.8763801,30,30,RMT004,HOR,Y,Utility,Service,36.683047729603075,SOH-3486,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3487,85.54398732,30,30,RMT004,HOR,Y,Utility,Service,34.92053874508647,SOH-3487,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3488,75.22742893,30,30,RMT004,HOR,Y,Utility,Service,30.715063560551325,SOH-3488,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3489,93.2330891,30,30,RMT004,HOR,Y,Utility,Service,38.05378539369683,SOH-3489,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3490,98.95197738,30,30,RMT004,HOR,Y,Utility,Service,40.387868739423745,SOH-3490,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3491,67.16062374,30,30,RMT004,HOR,Y,Utility,Service,27.416884563720796,SOH-3491,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3492,78.83168042,30,30,RMT004,HOR,Y,Utility,Service,32.17505421016841,SOH-3492,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3493,80.79541039,30,30,RMT004,HOR,Y,Utility,Service,32.97839897203555,SOH-3493,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3494,61.41916611,30,30,RMT004,HOR,Y,Utility,Service,25.071011969079176,SOH-3494,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3495,97.01138273,30,30,RMT004,HOR,Y,Utility,Service,39.596998724808216,SOH-3495,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3496,80.40099944,30,30,RMT004,HOR,Y,Utility,Service,32.82394596241649,SOH-3496,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3497,88.9633211,30,30,RMT004,HOR,Y,Utility,Service,36.31090486206109,SOH-3497,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3498,22.10935967,30,30,RMT004,HOR,Y,Utility,Service,9.026251448117378,SOH-3498,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3499,73.5752914,30,30,RMT004,HOR,Y,Utility,Service,30.039373813947847,SOH-3499,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3500,83.1755636,30,30,RMT004,HOR,Y,Utility,Service,33.94911413638074,SOH-3500,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3501,79.37685421,30,30,RMT004,HOR,Y,Utility,Service,32.40304153125189,SOH-3501,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3502,84.00809459,30,30,RMT004,HOR,Y,Utility,Service,34.288576915768,SOH-3502,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3503,58.10181221,30,30,RMT004,HOR,Y,Utility,Service,23.71498672956409,SOH-3503,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3504,86.52307652,30,30,RMT004,HOR,Y,Utility,Service,35.315341184580035,SOH-3504,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3505,56.18251,30,30,RMT004,HOR,Y,Utility,Service,22.962413719251227,SOH-3505,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3506,99.28555035,30,30,RMT004,HOR,Y,Utility,Service,40.527524213876994,SOH-3506,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3507,80.59601765,30,30,RMT004,HOR,Y,Utility,Service,32.90560096149462,SOH-3507,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3508,96.6770897,30,30,RMT004,HOR,Y,Utility,Service,39.460165246582555,SOH-3508,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3509,51.62316699,30,30,RMT004,HOR,Y,Utility,Service,21.092549040247118,SOH-3509,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3510,71.04248008,30,30,RMT004,HOR,Y,Utility,Service,28.997351448322895,SOH-3510,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3511,83.93912529,30,30,RMT004,HOR,Y,Utility,Service,34.26483659112097,SOH-3511,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3512,84.11899333,30,30,RMT004,HOR,Y,Utility,Service,34.3425594840984,SOH-3512,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3513,99.60420505,30,30,RMT004,HOR,Y,Utility,Service,40.656697441964255,SOH-3513,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
